20.5,28.113,0,0.9371,Aberdeen City,Urban,Midsize
18,36.956,0,0.41062,Aberdeen City,Urban,Midsize
18,37.65,0,0.62749,Aberdeen City,Urban,Midsize
17.333,20.057,0,0.50142,Aberdeen City,Urban,Midsize
16.333,14.471,0,0.72355,Aberdeen City,Urban,Midsize
13.5,17.565,0,0.58548,Aberdeen City,Urban,Midsize
16,12.3,0,0.27333,Aberdeen City,Urban,Midsize
22.583,6.155,0,0.41034,Aberdeen City,Urban,Midsize
19,23.031,0,0.28788,Aberdeen City,Urban,Midsize
17.5,37.334,0,0.62223,Aberdeen City,Urban,Midsize
15.333,2.045,0,0.051125,Aberdeen City,Urban,Midsize
17.833,6.4674,0,0.21558,Aberdeen City,Urban,Midsize
23.417,35.231,0,0.39146,Aberdeen City,Urban,Midsize
23.25,35.444,0,0.35444,Aberdeen City,Urban,Midsize
14.648,64.157,21.808,0.71638,Aberdeen City,Urban,Midsize
17.25,16.715,0,0.37144,Aberdeen City,Urban,Midsize
18.333,13.185,0,0.65924,Aberdeen City,Urban,Midsize
19.25,9.7697,0,0.65131,Aberdeen City,Urban,Midsize
16.833,28.725,0,0.41035,Aberdeen City,Urban,Midsize
16.167,21.437,0,0.42874,Aberdeen City,Urban,Midsize
16.25,24.438,0,0.4073,Aberdeen City,Urban,Midsize
17.583,23.234,0,0.66384,Aberdeen City,Urban,Midsize
17.5,23.211,0,0.58028,Aberdeen City,Urban,Midsize
18.083,20.265,0,0.57901,Aberdeen City,Urban,Midsize
18.833,22.779,0,0.56948,Aberdeen City,Urban,Midsize
18.75,48.729,0,0.81215,Aberdeen City,Urban,Midsize
18,55.324,0,0.92207,Aberdeen City,Urban,Midsize
19.5,53.346,0,0.8891,Aberdeen City,Urban,Midsize
14,11.002,0,0.18337,Aberdeen City,Urban,Midsize
14.286,64.157,0,0.61842,Aberdeen City,Urban,Midsize
17.364,64.157,6.4163,0.78414,Aberdeen City,Urban,Midsize
17.673,64.157,22.728,1.1585,Aberdeen City,Urban,Midsize
13.529,64.157,29.378,1.0393,Aberdeen City,Urban,Midsize
194.2,64.157,0,1.4656,Aberdeen City,Urban,Midsize
17.09,64.157,0,0.5115,Aberdeen City,Urban,Midsize
13.333,6.3733,0,0.42489,Aberdeenshire,Rural,Economy
9.3333,7.473,0,0.37365,Aberdeenshire,Rural,Economy
12.917,13.784,0,0.3446,Aberdeenshire,Rural,Economy
16.833,8.1351,0,0.81351,Aberdeenshire,Rural,Economy
21.917,7.4164,0,0.29666,Aberdeenshire,Rural,Economy
16,29.261,0,0.65025,Aberdeenshire,Rural,Economy
14,28.139,0,0.46899,Aberdeenshire,Rural,Economy
16.747,64.159,15.39,0.61192,Aberdeenshire,Rural,Economy
23.25,47.744,0,1.061,Aberdeenshire,Rural,Economy
17.5,27.525,0,0.78642,Aberdeenshire,Rural,Economy
22.083,13.413,0,0.67067,Aberdeenshire,Rural,Economy
12.833,8.2055,0,0.41027,Aberdeenshire,Rural,Economy
21.75,5.2416,0,0.34944,Aberdeenshire,Rural,Economy
17.5,10.761,0,0.17934,Aberdeenshire,Rural,Economy
20,5.7696,0,0.11539,Aberdeenshire,Rural,Economy
16.75,12.681,0,0.4227,Aberdeenshire,Rural,Economy
13.25,13.802,0,0.46005,Aberdeenshire,Rural,Economy
21.417,17.862,0,0.89311,Aberdeenshire,Rural,Economy
12.06,64.159,25.56,1.6313,Aberdeenshire,Rural,Economy
14.5,17.782,0,0.59273,Aberdeenshire,Rural,Economy
17.167,13.166,0,0.65829,Aberdeenshire,Rural,Economy
11.833,26.255,0,0.65637,Aberdeenshire,Rural,Economy
11.417,0.44489,0,0.044489,Aberdeenshire,Rural,Economy
